company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠⁠Selected a part of the content and asked to change the color of the background and text according to some device specification (between 900px and 1200px) - media queries.,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,⁠⁠Do you have any questions for me?,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Some changes on Nov bar,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,About flex and grid,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Rotate img,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,About section,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Some specific changes to the navbar links,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Rotate the button when hovered,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Display:none and visibility: hidden,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Difference between flex and grid,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,Self introduction HTML,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Rotating an image to 90°,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Centering a div inside another div using Flexbox Display:none and visibility: hidden,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Why the year gap,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,Said to center a div,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,HTML/CSS,Checking each line and asking why this in both html CSS,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,HR,Introduction,In next 5 years where do you see your self,easy,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,Technical,General,In future you wanted to become full stack developer or frontend developer,medium,11,7,5.5
simplotel,Simplotel,Campus / Placement,101 real questions from past Simplotel interviews,HR,Introduction,Asked to show the resume,easy,11,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,They will ask you to make changes in your code that you submitted,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,HTML/CSS,They will give you 4 to 5 nested ul or tables html code ask you to write css for one item only using pseudo elements,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,HR,Introduction,Tell me about yourself?,easy,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What are the attributes other we can able to use in the image tag?,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Differences between pseudo classes and pseudo elements,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What is flex,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What is the usage of flex,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Asked to make changes in the assignment like changing the colors at specific place,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Changing the positions of the containers,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Self intro,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,diff between inline vs block level elements,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,diff between inline and inline block,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,"inline,block level elements examples",medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,media queries,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,rotate button to 90deg when hovered,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,display flex and grid,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,diff between visibility hidden and display none,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,img tag attributes and src,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,semantic tags,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,pseudo classes,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Task related questions(asked to modify some changes),medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Changes in assessment like Order of navlinks...,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Nested nested ul- list u need to change the color when hover.,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Pseudo class and psuedo elements and why,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What is 1d and 2d layous?,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Nested nested ul- list u need to change the color when hover...,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What is Specificity,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Id or inline is more specificity,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,HTML/CSS,"Changes in assessment button hover change color, change first section directions using css",medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,"what is none, visibility-hidden",medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,What are pseudo classes,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,what is ~ this name of this selector and why,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,First Round:,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,They asked me to implement form validation.,hard,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,Second Round:,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,They asked me to write a MongoDB aggregation query.,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,first round,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,SQL,What is difference between MySQL and mangodb,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,And they ask to fetch using axios,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,write any custom hook code,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,second round,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Situational,Behavioral,And they asked about my project,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,General,2 questions,medium,8,7,5.5
simpoltel,Simpoltel,Campus / Placement,44 real questions from past Simpoltel interviews,Technical,APIs,One is api fetch and display in card show,medium,8,7,5.5
smart-food-safe,Smart Food Safe,Campus / Placement,8 real questions from past Smart Food Safe interviews,Technical,General,"the question is to check the expiry date of the items and label them as critical if it has less than 4 days ,expired if it is expired , warning if the item has expiry date in the middle of 4 to 7 days and safe if the item has more than 7 days to expire another constrain is if there is no quantity then the item is skipped and last constrain is if the expiry date is unknown then label as unknown",medium,8,7,5.5
smart-food-safe,Smart Food Safe,Campus / Placement,8 real questions from past Smart Food Safe interviews,Technical,General,the question is to check the working hours of the employees and if they have less working hours then schedule aa shift for them if they have more working hours then there is no shift for them and also the output should print the shift and the reason,medium,8,7,5.5
smart-food-safe,Smart Food Safe,Campus / Placement,8 real questions from past Smart Food Safe interviews,Technical,General,First they asked about my projects,medium,8,7,5.5
smart-food-safe,Smart Food Safe,Campus / Placement,8 real questions from past Smart Food Safe interviews,Technical,DSA,do you know any sorting algorithms other than bubble sort,medium,8,7,5.5
